Soil Moisture,Temperature,Humidity,Time,Status
75,35,52,1,0
65,41,27,28,0
78,6,65,96,0
67,29,48,92,0
61,41,43,5,1
36,2,66,40,0
20,12,46,83,1
24,4,60,90,0
14,44,63,95,0
21,27,53,92,0
40,12,29,79,0
30,12,37,73,1
87,33,29,13,0
47,35,36,15,1
73,18,27,21,0
85,20,67,103,0
63,17,32,9,1
62,37,64,98,0
71,42,51,78,1
42,33,25,76,1
12,11,21,28,1
69,38,50,92,0
82,3,48,22,0
42,25,59,101,0
22,7,65,99,0
83,38,44,31,0
41,30,22,77,1
51,27,67,30,1
28,40,42,67,1
55,17,26,34,1
24,44,42,15,1
76,43,24,69,1
31,25,47,110,0
9,21,70,81,1
53,1,61,77,0
10,7,63,74,1
4,4,39,36,1
16,6,63,110,0
32,9,39,32,0
88,15,60,62,0
50,17,55,16,1
7,13,28,47,1
20,45,28,65,1
67,43,52,68,1
12,32,61,104,0
32,29,65,102,0
51,12,42,107,0
59,10,31,56,0
10,25,48,29,0
8,40,58,93,0
44,21,30,59,0
23,28,37,21,1
65,30,52,20,0
85,18,65,51,1
61,19,58,19,0
35,37,60,101,0
46,45,37,88,1
51,0,34,89,0
26,17,24,49,0
38,36,46,22,1
72,29,38,60,1
90,2,20,44,0
61,41,68,49,1
84,40,30,17,0
39,12,24,4,1
58,1,68,34,1
88,31,32,93,0
20,28,30,73,1
88,43,67,55,1
33,3,43,38,1
73,19,70,104,0
60,14,24,13,0
4,3,51,36,1
72,1,39,78,0
33,44,44,105,0
24,16,48,2,1
80,8,67,56,1
44,39,63,49,1
4,19,51,76,1
8,10,33,49,1
89,6,54,25,0
37,6,31,99,0
49,13,23,79,0
70,27,69,49,1
83,1,65,39,0
27,33,67,79,1
68,34,64,96,0
13,41,53,18,1
79,21,42,107,0
6,1,64,58,1
17,41,68,69,1
5,11,62,29,1
28,34,28,33,1
70,33,63,56,1
50,44,56,108,0
53,23,34,27,1
87,0,31,42,0
52,22,39,31,1
19,27,61,104,0
33,23,32,63,1
32,8,53,7,0
42,44,67,60,1
24,30,66,31,1
74,30,41,53,1
52,11,22,38,1
75,22,32,41,1
47,17,44,86,1
54,33,50,1,1
89,19,24,64,0
66,40,59,22,0
75,44,31,73,1
1,9,67,75,1
54,35,21,66,1
58,35,58,2,1
50,2,42,75,0
5,33,63,27,1
7,7,68,23,1
18,42,60,26,1
63,15,30,73,0
39,37,61,98,0
17,27,58,80,1
45,37,57,51,1
59,12,58,20,1
49,36,63,54,1
15,35,46,43,1
27,5,30,4,0
35,1,47,67,0
24,16,68,34,1
60,43,25,31,0
79,27,63,99,0
32,33,55,29,1
37,38,70,32,1
73,43,47,13,0
22,29,36,57,1
79,25,62,34,0
80,13,64,76,1
57,42,29,75,1
52,38,59,95,0
56,25,48,24,1
21,43,47,44,1
69,33,30,5,1
7,28,30,60,1
68,13,64,34,0
74,45,28,97,0
88,0,53,108,0
15,42,66,47,1
65,40,33,104,0
30,20,66,79,1
52,25,45,38,1
50,7,40,17,1
28,20,55,73,0
37,19,35,63,1
4,7,36,30,1
53,44,52,28,1
2,34,49,41,1
41,43,29,13,1
63,36,69,95,0
85,7,30,75,0
33,26,67,87,1
58,1,58,101,0
51,10,25,14,1
28,38,58,49,1
72,27,31,51,0
10,43,26,73,1
86,11,41,69,1
17,36,34,95,0
84,18,56,7,0
89,9,59,88,0
54,19,62,52,0
37,41,61,46,1
4,10,46,28,1
82,36,66,19,0
33,27,52,106,0
38,8,27,39,0
37,27,64,24,1
19,29,69,100,0
85,7,22,0,0
51,23,62,37,1
62,33,26,61,1
39,38,65,87,1
88,0,67,53,0
70,16,55,108,0
9,22,30,76,1
76,14,67,54,1
34,41,43,29,1
1,3,65,5,0
61,7,61,2,0
45,26,33,81,1
66,21,50,65,1
77,26,49,56,1
34,1,31,59,0
46,41,64,64,1
17,9,50,1,0
7,8,62,45,1
50,25,38,74,1
30,20,61,90,0
26,33,53,77,1
5,40,23,29,1
57,19,58,70,0
70,0,56,56,0
29,29,67,12,1
71,22,24,6,0
64,10,46,8,0
21,3,41,10,1
89,37,21,53,1
61,33,60,43,1
85,22,25,60,0
89,37,63,86,1
61,24,31,98,0
56,40,48,15,1
57,26,25,6,1
30,39,62,72,1
52,19,35,22,1
58,42,64,85,1
45,30,42,94,0
29,6,61,99,0
25,5,50,28,1
69,11,54,21,0
48,32,61,103,0
5,42,28,94,0
25,4,39,46,0
56,17,30,10,1
25,10,57,91,0
48,42,54,98,0
43,28,31,42,0
38,42,23,90,1
5,10,48,9,0
42,7,41,66,0
31,19,22,25,1
8,0,32,34,0
19,29,60,16,1
46,3,70,22,1
85,12,67,94,0
70,14,29,56,0
85,28,30,64,0
90,3,65,74,1
26,29,31,50,0
16,21,61,38,1
38,41,62,19,1
23,13,64,9,1
85,36,67,5,0
61,32,54,95,0
69,35,33,106,0
2,26,22,68,1
37,43,29,63,1
56,3,22,83,0
23,41,36,81,1
30,24,58,79,0
5,0,33,109,0
28,28,37,92,0
65,19,29,66,0
11,12,43,65,1
64,11,28,2,1
15,32,65,72,1
15,4,56,29,1
85,18,21,67,0
65,37,37,91,0
54,36,66,109,0
42,4,67,90,1
54,18,70,50,1
74,10,22,74,0
68,5,55,0,0
73,29,65,74,1
24,22,59,4,1
16,13,25,14,1
86,22,56,51,0
79,0,38,106,0
48,25,28,22,1
13,11,56,2,1
27,6,48,64,0
14,25,52,27,0
53,15,59,104,0
39,9,54,61,0
60,44,46,31,0
2,7,58,3,0
33,32,45,33,1
75,13,23,38,0
3,32,54,41,1
33,35,65,90,1
39,45,45,25,1
48,21,40,99,0
58,4,34,7,0
25,40,62,46,1
45,3,22,15,1
25,9,27,85,0
34,27,33,84,1
52,20,23,12,1
85,5,61,1,0
3,36,44,17,1
41,23,38,2,1
61,39,35,20,0
44,27,65,90,1
44,39,33,101,0
40,1,70,3,0
86,33,68,12,0
49,33,40,5,1
53,19,24,71,0
71,2,26,104,0
14,33,48,48,1
58,28,21,14,1
54,26,64,97,0
34,5,34,75,1
41,39,57,50,1
2,20,44,65,1
47,23,60,37,1
29,21,52,81,1
27,29,28,80,1
46,38,65,34,1
87,2,39,49,0
49,21,34,11,1
82,1,28,26,0
38,14,28,30,1
69,10,35,68,1
77,25,26,22,0
19,19,62,6,1
42,28,62,18,1
18,12,58,103,0
90,19,21,20,0
80,33,58,46,1
49,3,67,29,1
8,18,54,99,0
12,40,54,14,1
32,17,23,54,0
24,11,70,93,0
18,38,23,16,1
56,42,66,41,1
12,0,46,1,0
50,39,53,95,0
70,41,42,50,1
71,12,37,74,1
61,3,49,5,0
75,1,27,90,0
25,7,62,7,0
85,1,45,7,0
54,30,45,4,1
6,2,55,40,1
7,25,38,89,1
87,27,20,75,1
27,33,45,53,1
49,16,25,48,0
19,12,50,70,1
68,32,60,35,0
82,1,63,26,0
13,37,56,58,1
6,34,53,31,1
15,11,40,38,1
81,23,65,97,0
26,36,46,11,1
29,35,67,2,1
23,37,57,26,1
57,26,65,18,1
74,6,20,16,0
69,17,30,35,0
41,41,31,56,1
16,1,54,66,1
33,20,68,79,1
50,27,70,79,1
10,23,60,84,1
28,19,61,51,0
48,28,37,30,1
35,15,33,38,1
7,15,42,73,1
41,19,44,19,1
9,42,35,2,1
48,15,37,45,1
41,30,32,95,0
89,14,43,33,0
70,7,48,73,0
33,25,56,58,1
20,11,55,14,1
26,19,61,28,1
71,34,22,28,0
40,36,48,74,1
12,43,23,14,1
70,44,26,65,1
35,15,38,10,1
8,25,43,78,1
66,12,30,72,0
62,3,27,105,0
87,4,54,13,0
9,25,51,55,1
48,24,26,56,0
28,11,69,24,1
8,40,20,64,1
79,7,22,99,0
22,7,41,103,0
67,45,34,77,1
2,35,66,20,1
30,3,49,69,0
87,21,69,90,1
21,5,67,27,1
2,39,31,54,1
68,22,30,79,0
18,8,58,73,1
17,4,45,101,0
61,15,53,89,0
55,17,64,31,1
51,32,36,77,1
47,8,26,39,0
21,12,44,36,1
11,16,25,102,0
55,28,53,96,0
56,40,63,64,1
44,23,34,65,1
29,44,21,71,1
87,18,55,64,0
72,45,62,81,1
58,23,28,88,0
16,19,64,65,1
77,11,39,47,1
54,33,55,47,1
78,30,57,38,0
33,3,56,3,0
17,19,38,86,1
45,1,66,60,0
74,13,70,4,0
57,11,64,61,1
62,42,34,44,1
14,37,69,96,0
17,21,48,13,1
12,43,22,53,1
72,6,39,91,0
5,34,26,68,1
17,28,38,105,0
3,9,50,90,1
42,11,67,72,1
33,0,49,23,0
46,5,31,45,0
81,25,21,46,1
33,1,21,68,0
41,36,63,64,1
52,24,65,105,0
9,1,40,35,0
87,28,65,67,1
31,39,47,65,1
1,35,61,81,1
29,5,38,81,0
73,20,38,39,0
5,9,28,24,1
90,39,63,90,1
36,10,20,94,0
16,38,43,95,0
58,2,65,45,1
83,40,37,82,1
65,42,48,94,0
3,39,40,6,1
30,45,21,91,0
83,1,33,62,1
89,41,59,79,1
68,24,56,60,0
77,7,70,83,1
21,42,23,107,0
46,21,27,91,0
53,9,25,50,0
33,15,25,40,0
89,18,66,76,1
2,36,55,61,1
59,29,26,40,1
43,34,34,98,0
60,22,61,51,0
58,33,62,61,1
20,40,35,72,1
26,18,40,31,1
1,28,34,42,1
60,21,28,45,0
75,35,31,84,1
74,8,25,28,0
67,7,70,23,0
59,20,67,61,1
12,3,22,89,1
89,1,44,9,0
40,45,50,27,1
85,8,27,42,0
71,14,24,0,0
84,28,33,83,1
59,9,63,91,0
53,17,26,49,0
83,10,63,100,0
79,32,60,30,0
83,43,48,20,0
87,42,38,11,0
55,20,42,68,1
65,17,41,2,1
65,26,26,4,1
74,45,69,74,1
30,34,22,83,1
31,21,49,72,1
12,18,25,70,1
39,37,35,77,1
90,44,57,20,0
28,13,42,30,1
9,32,57,36,1
79,20,34,100,0
64,9,50,79,0
57,32,57,98,0
60,35,64,78,1
3,44,63,110,0
7,0,68,30,0
83,30,20,30,0
2,33,70,71,1
44,40,64,5,1
39,20,46,17,1
30,15,66,49,1
32,45,26,73,1
81,34,59,9,0
63,32,32,79,1
87,42,54,63,1
76,7,61,100,0
78,24,55,64,1
15,7,49,110,0
77,30,36,42,1
12,30,30,58,1
47,15,59,38,1
28,41,50,48,1
13,33,42,96,0
78,11,25,12,0
45,8,47,63,0
22,40,38,7,1
48,43,20,11,1
19,20,56,9,1
58,42,24,15,1
10,5,52,77,1
78,29,55,27,0
16,8,45,56,1
42,33,65,22,1
66,24,33,15,0
45,39,21,56,1
68,14,38,5,1
67,32,47,9,1
61,44,26,51,1
33,31,65,8,1
55,43,43,63,1
5,36,53,12,1
35,21,61,69,0
54,26,36,47,1
46,25,21,53,1
58,38,30,57,1
14,15,68,25,1
88,42,65,8,0
59,34,42,91,0
46,12,40,72,1
73,20,58,35,0
57,36,58,9,1
5,29,52,85,1
37,35,52,10,1
90,11,35,37,0
32,3,44,104,0
8,10,54,88,1
80,13,24,100,0
68,45,24,0,1
54,4,48,25,1
36,10,55,109,0
66,8,25,63,0
29,41,37,47,1
1,8,52,63,1
42,9,57,19,0
49,45,42,105,0
62,5,56,108,0
66,20,68,60,1
38,43,54,75,1
28,30,35,13,1
50,18,30,98,0
2,6,70,38,1
73,35,68,54,1
76,41,31,94,0
89,29,68,1,0
11,16,68,4,1
69,38,49,19,0
80,32,38,16,0
4,25,48,56,1
90,41,24,37,0
60,19,57,9,1
22,45,44,0,1
40,12,45,11,1
30,16,30,55,0
79,4,45,105,0
62,1,50,43,0
8,10,38,14,1
76,12,60,21,0
38,31,46,63,1
75,16,43,35,0
1,5,62,107,0
23,16,40,48,1
60,14,29,44,0
73,37,26,12,0
51,33,56,94,0
79,6,25,108,0
59,12,48,4,1
68,37,25,2,1
26,44,44,71,1
46,13,22,39,1
2,9,48,21,0
33,26,47,109,0
79,44,31,105,0
78,43,32,64,1
67,36,20,35,0
58,20,54,26,1
17,44,43,40,1
68,42,26,23,0
71,28,39,37,0
47,11,64,47,1
87,20,47,65,1
8,27,39,45,1
56,12,25,105,0
26,42,61,57,1
25,42,46,68,1
33,18,22,41,0
2,40,47,94,0
20,36,57,29,1
87,44,65,66,1
78,24,51,94,0
24,25,40,55,1
88,29,22,79,1
51,41,32,30,1
32,38,56,10,1
70,44,41,18,0
25,2,38,40,0
87,44,70,79,1
79,5,64,2,0
44,23,23,35,1
83,44,68,102,0
34,22,59,76,0
53,19,53,88,0
60,44,21,93,0
26,36,42,105,0
33,39,63,36,1
59,11,64,55,1
17,33,26,1,1
24,19,25,21,1
62,26,39,66,1
7,13,25,34,1
6,44,26,52,1
27,13,37,10,1
19,36,67,20,1
59,35,37,85,1
74,5,43,50,0
25,24,52,64,1
27,21,47,14,1
23,24,33,108,0
33,23,47,13,1
58,43,39,108,0
77,43,54,6,0
3,23,38,34,1
63,39,64,107,0
82,43,24,103,0
50,21,42,40,1
19,14,34,74,1
35,42,51,8,1
66,13,59,83,0
13,41,34,109,0
35,43,56,57,1
13,31,69,44,1
3,24,62,29,0
18,39,50,27,1
55,37,45,34,1
22,44,64,29,1
32,37,59,29,1
59,42,27,101,0
73,44,54,101,0
71,21,50,100,0
81,0,47,28,0
19,19,63,90,1
37,27,53,82,1
1,39,52,49,1
45,17,26,12,1
82,9,40,28,0
46,26,51,30,1
71,36,52,106,0
50,26,52,76,1
10,22,49,54,1
22,16,46,15,0
24,30,29,71,1
64,9,49,107,0
14,25,51,90,1
8,3,41,81,1
62,4,64,16,0
75,20,56,82,0
22,38,20,23,1
42,13,42,28,1
58,37,36,59,1
43,43,59,21,1
22,35,48,23,1
49,20,61,34,1
41,19,42,107,0
36,41,49,37,1
56,13,53,80,0
5,14,55,109,0
3,22,48,77,1
29,34,67,18,1
28,6,49,22,1
26,38,59,50,1
89,27,69,88,1
61,14,49,22,0
26,22,68,38,1
19,4,56,35,1
37,13,41,56,1
40,28,21,33,1
56,21,29,48,0
7,42,53,43,1
84,3,70,93,0
51,34,47,7,1
9,8,57,107,0
9,33,28,104,0
19,22,66,37,1
22,16,26,61,0
45,40,42,108,0
84,1,51,100,0
16,2,40,94,0
52,27,58,39,1
67,30,50,50,1
22,42,31,73,1
70,18,41,108,0
24,42,51,34,1
80,0,36,49,0
10,1,50,89,1
30,23,40,10,1
78,9,61,95,0
25,36,59,92,0
25,4,26,23,1
75,29,61,87,1
3,9,61,110,0
12,30,33,69,1
11,5,66,10,1
73,15,38,18,0
35,43,44,49,1
15,37,59,17,1
75,24,31,4,0
39,37,49,48,1
8,36,61,89,1
66,31,33,28,0
27,4,35,68,1
8,12,39,30,1
84,32,69,23,0
1,39,70,71,1
12,13,30,36,1
37,9,41,67,1
49,3,60,50,0
64,42,51,17,0
18,9,25,49,1
10,12,24,33,1
48,32,48,83,1
81,28,32,58,1
15,2,45,49,1
83,39,55,73,1
51,44,66,27,1
75,22,21,28,0
4,18,48,8,1
11,19,56,75,1
68,29,30,70,0
37,22,46,67,1
29,31,32,80,1
63,23,28,78,0
83,32,59,66,1
77,0,51,73,0
32,35,60,105,0
7,3,33,81,1
6,40,41,14,1
24,25,35,51,1
73,8,64,59,1
45,5,25,54,0
81,30,53,36,0
31,37,68,21,1
47,44,67,8,1
4,31,58,93,0
73,7,67,60,1
74,28,52,66,1
36,22,69,110,0
5,40,49,57,1
20,4,23,45,1
63,43,41,96,0
55,28,51,95,0
76,31,25,44,1
7,12,36,50,1
64,44,43,67,1
26,16,30,110,0
2,21,63,18,1
40,14,33,38,1
6,36,24,52,1
51,21,26,28,1
84,1,64,14,0
24,43,32,62,1
37,7,69,110,0
3,13,21,35,1
8,10,20,34,1
32,12,28,23,1
26,39,54,88,1
1,9,26,93,0
41,6,38,87,0
46,21,39,104,0
35,23,22,102,0
19,22,38,53,1
86,45,34,102,0
48,5,22,26,1
45,21,40,69,1
78,21,30,54,0
69,36,53,94,0
31,15,61,65,0
20,22,44,81,1
12,35,62,15,1
77,3,43,71,0
6,5,51,84,1
13,2,61,90,1
58,1,22,37,1
75,2,40,22,0
41,38,36,3,1
39,35,33,109,0
9,39,23,55,1
51,16,37,8,1
38,24,56,87,0
19,27,24,42,1
21,45,68,65,1
19,27,41,46,1
50,21,31,88,0
23,38,66,95,0
21,43,62,91,0
41,7,68,7,0
48,40,50,59,1
52,23,52,94,0
65,41,52,15,0
52,42,68,100,0
18,1,66,58,1
51,31,55,52,1
2,26,68,70,1
2,36,68,1,1
28,24,67,73,1
37,13,36,24,1
42,2,20,20,1
55,19,44,77,1
73,32,33,96,0
24,23,33,46,1
83,11,41,39,0
82,43,44,0,0
25,16,57,70,0
84,28,40,92,0
51,16,34,105,0
42,11,38,37,1
59,33,40,56,1
1,38,61,97,0
16,6,33,30,1
49,9,41,57,1
83,23,63,46,0
5,4,31,68,1
24,21,60,69,0
33,17,70,59,1
88,34,35,18,0
37,5,28,19,1
77,2,59,101,0
8,11,57,27,1
11,39,28,87,1
8,38,29,95,0
14,11,36,99,0
70,27,67,58,1
62,10,29,63,0
12,2,54,46,1
45,8,20,45,0
45,38,48,67,1
44,13,42,50,1
70,19,67,32,0
55,45,64,34,1
4,6,41,82,1
89,37,48,17,0
52,25,54,23,1
12,24,20,43,1
25,23,52,55,1
16,31,25,32,1
36,29,67,95,0
51,7,57,72,0
24,36,61,47,1
48,41,59,31,1
30,19,46,51,1
64,36,47,47,1
44,25,30,24,1
47,41,53,104,0
12,15,38,56,1
71,41,34,91,0
61,19,59,50,0
81,38,40,69,1
71,2,31,58,0
56,38,30,79,1
23,7,41,57,0
69,5,43,53,0
38,4,66,58,1
14,13,26,100,0
71,44,50,39,0
68,8,49,24,0
49,6,61,5,0
13,12,38,67,1
56,44,51,86,1
49,11,32,58,1
43,13,46,63,0
27,29,47,45,1
5,10,28,99,0
38,9,22,53,0
85,39,37,108,0
58,38,33,5,1
13,42,49,21,1
83,34,35,40,1
64,2,55,52,0
40,18,47,100,0
21,27,62,5,1
29,34,49,35,1
62,45,33,15,0
12,21,21,34,1
8,11,51,34,1
35,7,40,5,0
69,41,45,3,1
1,11,44,9,1
84,41,44,26,0
39,10,34,21,1
89,14,60,52,0
10,44,31,62,1
68,31,49,102,0
81,6,60,30,0
51,28,42,72,1
19,44,43,27,1
29,4,62,29,1
11,6,68,100,0
63,18,60,15,0
20,10,63,96,0
22,3,25,71,0
81,35,30,99,0
1,3,21,67,1
20,35,47,15,1
32,17,40,1,1
50,19,70,104,0
48,5,26,89,0
57,11,66,102,0
6,43,48,63,1
30,21,30,34,1
56,43,28,60,1
36,14,55,43,0
89,12,26,30,0
68,44,21,20,0
9,36,54,22,1
14,27,68,26,1
55,1,57,12,0
80,23,59,3,0
87,34,22,5,0
63,7,33,72,1
75,9,34,5,0
53,37,39,21,1
51,20,38,45,1
10,17,57,37,0
54,36,66,56,1
2,27,39,99,0
86,26,61,37,0
42,12,69,53,1
60,34,33,17,0
70,28,24,35,0
33,42,65,31,1
35,6,67,47,1
29,33,42,3,1
32,33,37,39,1
24,45,34,67,1
84,6,46,26,0
7,5,37,52,1
35,37,36,58,1
36,23,47,99,0
35,43,23,14,1
82,10,25,6,0
40,13,64,8,1
61,29,68,11,0
53,37,57,69,1
40,41,34,15,1
44,6,44,48,0
50,32,63,29,0
3,39,59,15,1
82,30,42,14,0
9,7,45,108,0
53,41,27,29,1
37,22,39,22,1
25,14,38,104,0
64,30,39,63,1
24,39,26,7,1
77,32,63,57,1
32,8,29,45,0
60,38,25,109,0
47,17,48,94,0
2,11,28,15,1
59,42,45,65,1
76,6,62,102,0
65,38,23,83,1
61,2,57,104,0
61,25,36,4,1
89,36,63,91,0
57,42,20,16,1
37,45,32,84,1
90,13,55,62,0
71,26,55,22,0
81,27,27,25,0
4,21,23,74,1
31,42,26,17,1
79,43,51,108,0
65,35,28,36,0
35,17,27,109,0
86,18,33,62,1
13,8,44,24,0
31,25,21,21,1
73,4,29,65,0
75,33,65,82,1
74,27,62,14,0
58,41,54,7,1
63,1,51,3,0
64,7,68,82,1
19,32,33,69,1
83,25,35,50,1
70,6,58,92,0
49,40,47,7,1
79,1,24,61,0
18,12,54,49,1
55,27,49,12,1
49,28,46,100,0
11,40,28,109,0
64,24,69,74,1
76,20,32,91,0
6,26,45,34,1
34,26,22,18,1
40,25,63,50,0
10,40,60,43,1
20,6,58,94,0
28,9,23,18,1
44,43,64,32,1
43,25,46,5,1
21,17,61,74,0
74,12,57,28,0
81,13,49,91,0
67,27,34,97,0
49,27,32,8,1
37,20,62,23,1
47,42,55,21,1
31,45,52,63,1
7,28,30,96,0
36,24,58,2,1
31,0,26,49,0
59,22,21,64,1
74,6,42,53,0
16,3,31,2,0
82,43,63,109,0
35,40,53,85,1
13,36,43,3,1
74,25,33,29,0
67,20,58,83,0
73,11,61,4,0
16,37,63,8,1
81,40,69,106,0
62,1,21,38,0
50,7,49,9,0
70,31,63,110,0
39,34,64,107,0
47,5,65,75,1
34,38,27,35,1
44,34,40,101,0
38,36,30,58,1
2,17,35,72,1
69,17,56,23,0
5,28,20,81,1
21,22,70,28,1
16,20,64,38,1
39,11,33,81,1
25,44,60,77,1
34,18,57,25,1
70,13,60,18,0
26,21,43,49,1
15,45,27,7,1
84,6,70,8,0
46,29,50,94,0
7,44,31,60,1
55,23,24,27,1
18,4,51,55,1
82,24,23,37,0
45,41,65,59,1
13,18,40,39,1
73,20,40,3,0
36,10,49,67,0
6,26,22,6,1
19,16,59,60,1
12,9,54,72,1
7,10,43,105,0
80,9,30,109,0
31,16,59,20,0
13,45,34,76,1
18,31,36,13,1
60,39,43,21,0
20,39,59,1,1
1,37,22,46,1
75,38,32,6,0
64,42,21,51,1
63,9,45,110,0
78,1,36,46,0
70,7,60,6,0
5,32,54,48,1
73,1,34,102,0
3,37,53,31,1
74,20,24,85,0
35,2,59,45,0
24,3,44,91,0
41,36,43,102,0
1,44,55,107,0
19,35,58,25,1
63,34,35,72,1
23,17,27,20,1
60,7,64,66,1
16,5,46,30,1
80,31,22,85,1
28,11,35,73,1
18,11,20,78,1
33,28,44,59,1
87,30,51,12,0
86,18,37,5,0
34,30,70,77,1
32,26,26,34,1
60,30,52,24,0
38,19,52,102,0
12,42,54,68,1
77,14,36,62,1
81,13,64,37,0
58,18,65,30,1
76,8,50,83,0
37,9,27,70,0
61,41,55,90,1
58,33,33,65,1
75,29,55,34,0
66,6,68,65,1
17,30,44,104,0
78,45,30,13,0
84,15,70,45,1
11,4,42,70,1
76,20,30,35,0
9,28,60,80,1
68,8,69,20,0
4,9,64,6,0
50,13,42,109,0
5,35,48,9,1
80,3,44,58,0
70,32,34,54,1
14,15,28,67,1
62,41,22,96,0
6,43,63,90,1
80,20,60,105,0
47,40,39,61,1
41,32,56,67,1
6,24,31,61,1
20,22,34,39,1
38,16,55,98,0
16,10,37,94,0
54,41,25,42,1
27,44,40,102,0
77,10,63,6,0
28,26,66,81,1
82,9,22,85,0
9,6,25,42,1
58,20,47,18,1
55,7,49,47,0
48,10,45,20,1
54,1,51,56,0
71,11,36,13,0
51,17,29,87,0
84,35,57,10,0
85,31,20,13,0
9,8,64,47,1
87,3,40,80,0
63,21,40,40,1
22,20,56,1,1
76,3,58,75,0
12,10,26,59,1
83,2,54,88,0
59,24,22,47,1
38,14,39,77,1
9,8,21,2,0
78,10,39,51,1
8,3,20,8,0
47,35,28,72,1
31,25,42,55,1
39,17,28,59,0
43,25,26,17,1
79,30,46,51,1
54,29,65,93,0
82,33,53,109,0
15,3,51,79,1
55,10,42,43,0
87,38,61,60,1
83,4,48,31,0
43,29,48,48,1
63,18,63,58,0
89,11,66,59,1
43,8,59,100,0
66,10,44,99,0
53,41,60,9,1
68,27,61,16,0
32,22,68,110,0
2,27,41,101,0
59,6,28,4,0
84,1,40,70,0
84,29,30,13,0
62,23,65,69,1
44,35,60,68,1
16,9,21,69,1
61,5,39,12,0
56,22,52,93,0
89,6,61,56,0
62,18,52,48,0
64,13,22,60,0
76,16,25,71,0
83,16,53,87,0
54,38,42,18,1
9,11,66,7,1
69,21,31,72,0
87,5,58,74,0
56,15,45,41,1
15,9,69,3,0
7,20,59,88,1
47,30,27,7,1
41,44,55,11,1
40,11,57,106,0
67,39,55,74,1
19,5,64,68,1
25,1,29,91,0
31,6,52,14,1
13,17,24,31,1
49,28,28,60,0
43,1,21,23,1
22,42,70,44,1
34,1,62,31,0
51,13,33,89,1
67,19,70,87,1
87,5,54,61,0
79,42,38,74,1
7,43,58,6,1
24,18,69,83,1
76,6,33,79,1
24,24,66,5,1
51,4,35,18,1
55,28,22,44,1
19,22,25,53,1
83,14,20,13,0
38,9,35,36,0
33,33,30,96,0
48,27,46,45,1
73,6,40,59,0
80,6,34,84,1
87,25,50,59,1
66,42,25,94,0
90,27,56,68,1
62,24,42,110,0
85,36,34,68,1
35,36,33,35,1
79,1,55,35,0
62,25,42,42,1
5,36,66,41,1
74,29,68,16,0
26,27,45,99,0
51,20,67,65,1
10,11,55,43,1
73,32,33,93,0
51,23,58,9,1
71,34,42,10,0
54,8,55,98,0
38,7,52,55,0
63,33,68,11,0
21,7,21,52,0
20,9,48,84,1
55,41,46,20,1
75,40,29,61,1
45,5,25,45,0
80,11,49,104,0
68,23,39,86,1
38,34,57,4,1
76,45,21,62,1
17,20,31,34,1
88,11,35,19,0
29,35,36,68,1
67,0,35,8,0
6,6,69,23,1
20,45,58,14,1
32,42,47,73,1
64,32,56,106,0
85,35,67,59,1
45,12,56,10,1
59,32,27,31,1
27,23,64,33,1
6,6,41,99,0
51,17,39,99,0
90,36,55,35,0
11,27,37,76,1
9,27,38,108,0
51,13,53,75,0
33,25,59,98,0
45,43,61,105,0
23,33,59,73,1
55,45,68,40,1
67,35,62,80,1
61,45,44,104,0
82,22,60,49,0
36,19,59,109,0
35,3,65,50,1
27,44,39,48,1
84,40,31,90,1
78,10,39,48,1
50,31,31,45,1
23,29,55,86,1
3,20,39,95,0
23,18,38,96,0
46,43,34,47,1
85,18,55,18,0
76,19,54,0,0
45,18,33,70,1
54,1,47,30,0
67,32,57,69,1
30,38,48,110,0
7,10,65,37,1
28,16,36,20,0
10,41,22,6,1
6,26,62,20,1
74,13,58,39,0
5,11,35,24,1
34,6,62,63,0
67,38,53,36,0
60,38,66,73,1
31,8,67,40,1
12,36,60,33,1
2,12,68,81,1
78,21,58,101,0
65,36,40,7,1
17,5,55,107,0
7,19,32,90,1
67,28,31,11,0
43,31,64,44,1
16,8,29,44,1
2,16,28,74,1
24,28,30,57,0
66,7,24,105,0
6,33,26,110,0
59,43,45,27,1
68,15,20,28,0
2,41,25,58,1
1,27,69,41,1
42,15,68,87,1
42,7,53,97,0
81,40,36,16,0
74,37,55,64,1
71,23,66,31,0
64,42,44,2,1
49,0,44,51,0
90,7,67,27,0
41,1,22,33,1
11,28,62,49,1
72,33,20,37,0
21,0,23,26,0
24,36,52,13,1
64,11,44,96,0
87,19,41,104,0
11,13,39,74,1
35,32,70,15,1
84,23,59,65,0
64,45,43,60,1
7,16,23,95,0
87,25,28,31,0
28,23,55,108,0
48,7,33,95,0
5,18,54,1,1
27,22,28,81,0
56,6,66,38,1
72,10,41,89,1
88,19,40,40,1
47,39,26,99,0
69,40,67,57,1
84,17,53,88,0
25,0,37,13,0
81,7,34,33,0
64,11,35,74,1
83,1,22,88,0
24,26,60,79,0
74,10,57,43,0
75,9,40,73,1
63,44,40,98,0
34,15,36,35,1
39,14,22,90,0
55,6,68,3,0
81,34,31,83,1
57,44,70,47,1
83,27,44,35,0
76,42,24,18,0
4,39,44,58,1
52,34,45,72,1
7,12,39,93,0
28,38,44,40,1
89,0,64,56,0
17,14,58,82,1
22,5,61,62,0
87,14,57,86,0
46,44,36,36,1
70,17,66,7,0
1,9,46,104,0
48,27,30,18,1
12,11,68,71,1
82,32,25,95,0
82,10,51,83,0
